,word,f1,f2,f3,f4,f5,f6,f7,number_of_letters,chatgpt_score_encoded,fasttext_A_sim,fasttext_B_sim,fasttext_C_sim
22553,метаморфоза,4,0,0,0,0,0,0,11,3.0,0.21380958,0.2526225,0.30206665
22554,метаналь,4,0,0,0,0,0,0,8,2.0,0.3099633,0.38760588,0.38968378
22555,метатану,4,0,0,0,0,0,0,8,2.0,0.39354876,0.43096298,0.4053176
22556,метатіл,0,0,0,0,0,4,0,7,2.0,0.24811067,0.29541525,0.3161456
22557,метиламин,4,0,0,0,0,0,0,9,2.0,0.20442358,0.25764218,0.2208078
22558,метилді,4,0,0,0,0,0,0,7,2.0,0.23459761,0.28956658,0.24251108
22559,метилпентан,4,0,0,0,0,0,0,11,3.0,0.3299431,0.37717745,0.3375846
22560,метилпропанол,4,0,0,0,0,0,0,13,4.0,0.36128405,0.42280045,0.37153098
22561,метрөлшеуіш,0,0,0,0,4,0,0,11,3.0,0.5639532,0.6040867,0.5721183
22562,микрогетерогенді,4,0,0,0,0,0,0,16,4.0,0.32915598,0.4056012,0.4238562
22563,микрокөлем,4,0,0,0,0,0,0,10,3.0,0.47054374,0.53052026,0.46746355
22564,микроөріс,0,0,0,0,0,4,0,9,2.0,0.40593734,0.47421387,0.47756422
22565,милитаристік,1,0,0,0,0,3,0,12,3.0,0.25879908,0.3495335,0.36134216
22566,миллилитрдей,4,0,0,0,0,0,0,12,3.0,0.4844199,0.4553938,0.37355098
22567,мимикалық,2,0,0,0,0,2,0,9,2.0,0.29202002,0.32645944,0.3579696
22568,мимоза,4,0,0,0,0,0,0,6,1.0,0.092884526,0.068425894,0.0339478
22569,минарет,3,0,0,0,0,1,0,7,2.0,0.23374161,0.30845588,0.34509525
22570,минеролог,4,0,0,0,0,0,0,9,2.0,0.29272926,0.31156954,0.262302
22571,минимал,4,0,0,0,0,0,0,7,2.0,0.3175867,0.3269684,0.30219278
22572,мирабилит,4,0,0,0,0,0,0,9,2.0,0.22287737,0.30088177,0.30255827
22573,модельші,4,0,0,0,0,0,0,8,2.0,0.28583676,0.30704966,0.24534893
22574,мойынсу,4,0,0,0,0,0,0,7,2.0,0.3539925,0.43431342,0.44434634
22575,мойынтірек,0,1,0,1,0,2,0,10,3.0,0.2764791,0.33041406,0.3294248
22576,монархиялық,3,0,0,1,0,0,0,11,3.0,0.29282862,0.37520605,0.38241562
22577,мониторингілік,0,4,0,0,0,0,0,14,4.0,0.3959614,0.46983668,0.4575073
22578,монополиялық,3,0,0,1,0,0,0,12,3.0,0.2911221,0.36231512,0.371561
22579,монтию,0,0,2,0,0,2,0,6,1.0,0.37196136,0.41047436,0.43049708
22580,мор,4,0,0,0,0,0,0,3,0.0,0.42447555,0.46414763,0.45870158
22581,моральдық-этикалық,1,0,0,1,0,2,0,18,4.0,0.40163425,0.48952606,0.4876354
22582,морфемалық,0,0,0,0,0,4,0,10,3.0,0.39480555,0.45142406,0.48471087
22583,мотиватор,0,0,0,2,0,2,0,9,2.0,0.36967418,0.41691738,0.37426445
22584,моторика,2,0,0,0,0,2,0,8,2.0,0.3718052,0.38907552,0.36921996
22585,мөрлену,1,1,0,2,0,0,0,7,2.0,0.4483955,0.51782084,0.48430482
22586,мөшек,0,0,0,1,0,3,0,5,1.0,-0.027063027,-0.06510301,-0.035418563
22587,музыкалық-поэзиялық,0,0,0,2,0,2,0,19,4.0,0.45278963,0.525043,0.53137994
22588,мутант,4,0,0,0,0,0,2,6,1.0,0.2906477,0.30671003,0.23161899
22589,мұзбалақ,0,0,0,1,0,3,0,8,2.0,0.31327876,0.35815075,0.40114313
22590,мұзжарғыш,3,0,0,1,0,0,0,9,2.0,0.26003852,0.33882654,0.3440634
22591,мұқтажсыз,1,0,3,0,0,0,0,9,2.0,0.43322936,0.49349177,0.43534258
22592,мұқым,0,0,2,0,0,2,0,5,1.0,0.35517034,0.3904817,0.3495846
22593,мұқым,0,0,2,0,0,2,0,5,1.0,0.35517034,0.3904817,0.3495846
22594,мұқым,0,0,2,0,0,2,0,5,1.0,0.35517034,0.3904817,0.3495846
22595,мұқым,0,0,0,0,0,2,0,5,1.0,0.35517034,0.3904817,0.3495846
22596,мұқым,0,0,0,0,0,2,0,5,1.0,0.35517034,0.3904817,0.3495846
22597,мұқым,0,0,0,0,0,2,0,5,1.0,0.35517034,0.3904817,0.3495846
22598,мұқым,0,0,0,0,0,1,0,5,1.0,0.35517034,0.3904817,0.3495846
22599,мұқым,0,0,0,0,0,1,0,5,1.0,0.35517034,0.3904817,0.3495846
22600,мұқым,0,0,0,0,0,1,0,5,1.0,0.35517034,0.3904817,0.3495846
22601,мұп-мұздай,0,0,1,3,0,0,0,10,3.0,0.4795231,0.51102763,0.48491
22602,мүсіндей,2,0,1,0,0,1,0,8,2.0,0.42139417,0.42940575,0.42164782
22603,мүфтият,0,0,0,1,0,3,0,7,2.0,0.32033765,0.3518343,0.34038094
22604,мүше-корреспондент,0,0,0,3,1,0,0,18,4.0,0.28438613,0.28564903,0.2378586
22605,мығымдау,1,0,1,0,0,2,0,8,2.0,0.41895425,0.47962156,0.46826017
22606,мығымдық,0,0,0,0,0,4,0,8,2.0,0.45973772,0.5723408,0.5648319
22607,мыжыраю,2,0,1,1,0,0,0,7,2.0,0.33123168,0.35686362,0.37557366
22608,мысықтұқымдас,0,0,0,0,0,4,0,13,4.0,0.44907397,0.4533789,0.43544817
22609,мінсіздік,0,0,0,4,0,0,0,9,2.0,0.44558227,0.51564956,0.45809633
22610,навигатор,0,0,0,2,0,2,0,9,2.0,0.17849928,0.19869025,0.17356963
22611,нағашы-жиен,0,0,0,0,0,4,0,11,3.0,0.49065903,0.556299,0.552829
22612,найзагер,4,0,0,0,0,0,0,8,2.0,0.39880857,0.4321913,0.38861012
22613,нақсүйер,0,0,0,1,1,2,0,8,2.0,0.3430977,0.34727183,0.31989533
22614,нақтыландыру,1,1,0,0,0,2,0,12,3.0,0.31793848,0.3347094,0.33267733
22615,нақтылауыш,0,0,0,0,0,4,0,10,3.0,0.40002272,0.46238303,0.44182423
22616,нандай,1,0,0,1,0,2,0,6,1.0,0.53350306,0.5578233,0.5045855
22617,нарт,0,0,0,0,0,4,0,4,1.0,0.11021751,0.09596749,0.14687379
22618,нарт,0,0,0,0,0,4,0,4,1.0,0.11021751,0.09596749,0.14687379
22619,нарт,0,0,0,0,0,3,0,4,1.0,0.11021751,0.09596749,0.14687379
22620,нарт,0,0,0,0,0,3,0,4,1.0,0.11021751,0.09596749,0.14687379
22621,натуралды,2,0,0,0,0,2,0,9,2.0,0.3487865,0.32720906,0.2646685
22622,натурализм,2,0,0,0,0,2,0,10,3.0,0.25266904,0.29253912,0.29588866
22623,наубай,3,0,1,0,0,0,0,6,1.0,0.3385278,0.37142283,0.34404957
22624,наурызшешек,4,0,0,0,0,0,0,11,3.0,0.36514995,0.36331847,0.32157007
22625,нәп-нәзік,3,0,0,0,0,1,0,9,2.0,0.548668,0.59743285,0.60534286
22626,нәрлендіру,0,0,0,1,0,3,0,10,3.0,0.33901972,0.38514325,0.3512565
22627,нәсілдік,3,0,0,0,1,0,0,8,2.0,0.33521515,0.3868677,0.3541928
22628,нейстон,4,0,0,0,0,0,0,7,2.0,0.3980068,0.4791356,0.5051132
22629,неоконсервативтік,4,0,0,0,0,0,0,17,4.0,0.2340151,0.3252714,0.37060487
22630,неолиттік,4,0,0,0,0,0,0,9,2.0,0.28164938,0.3659173,0.38102445
22631,неорганикалық,4,0,0,0,0,0,0,13,4.0,0.3975691,0.45191938,0.40703434
22632,неотектоникалық,4,0,0,0,0,0,0,15,4.0,0.28974777,0.37090456,0.42854273
22633,нефелометрия,4,0,0,0,0,0,0,12,3.0,0.2899732,0.32110906,0.33244148
22634,ниет-пиғыл,0,0,0,0,0,4,0,10,3.0,0.4107882,0.52882016,0.4864332
22635,нитрофоска,4,0,0,0,0,0,0,10,3.0,0.04486652,0.13097878,0.117643
22636,номиналды,2,2,0,0,0,0,0,9,2.0,0.21963581,0.22711493,0.20943537
22637,нормалану,0,1,0,0,0,3,0,9,2.0,0.43427694,0.48299423,0.44716728
22638,нормативтік-әдістемелік,0,4,0,0,0,0,0,23,4.0,0.38964078,0.46527615,0.45669317
22639,нуклеопротеид,4,0,0,0,0,0,0,13,4.0,0.209309,0.2878899,0.26635143
22640,о дүние,0,0,0,0,3,1,0,7,2.0,0.49896514,0.543956,0.5044309
22641,одыраңдау,0,0,1,0,0,3,0,9,2.0,0.4179525,0.4342012,0.4027946
22642,оздыру,0,0,3,0,1,0,0,6,1.0,0.454298,0.46581113,0.44376177
22643,озонид,4,0,0,0,0,0,0,6,1.0,0.49671495,0.57008195,0.538095
22644,ойбайласу,0,0,2,0,2,0,0,9,2.0,0.46302658,0.5214128,0.5050158
22645,ойбай-ойбай,0,0,3,0,1,0,0,11,3.0,0.4946886,0.5433798,0.5680417
22646,ойқорытпа,0,0,0,0,0,4,0,9,2.0,0.2856294,0.35058877,0.3478562
22647,ой-ой,0,0,2,0,2,0,0,5,1.0,-0.05473846,-0.030192213,-0.07390569
22648,ой-пайым,0,0,0,0,0,4,0,8,2.0,0.4600621,0.56382316,0.5516426
22649,ойран-асыр,0,0,0,0,0,4,0,10,3.0,0.47249982,0.50523555,0.49277255
22650,октан,4,0,0,0,0,0,0,5,1.0,0.13217105,0.10303483,0.051321454
22651,оқу-ғылым,2,0,0,0,0,2,0,9,2.0,0.40603682,0.4723106,0.4279806
22652,оқырану,0,0,4,0,0,0,0,7,2.0,0.47299182,0.5235976,0.5386333
22653,оқытушы-профессор,0,1,0,0,0,3,0,17,4.0,0.23173797,0.24837907,0.21272328
22654,олимпиадалық,0,1,0,3,0,0,0,12,3.0,0.34694368,0.36899504,0.32170784
22655,омарташы,0,0,4,0,0,0,0,8,2.0,0.3454841,0.3428595,0.2591256
22656,омбылау,0,0,2,2,0,0,0,7,2.0,0.44341505,0.48284796,0.4626123
22657,омонимия,0,0,0,0,0,4,0,8,2.0,0.406669,0.46543035,0.45114815
22658,ондай-мұндай,0,0,1,0,0,3,0,12,3.0,0.4158434,0.43805626,0.43636155
22659,онтогенетика,4,0,0,0,0,0,0,12,3.0,0.31330448,0.32584798,0.2968935
22660,оншама,2,0,1,0,0,1,0,6,1.0,0.39971676,0.42949426,0.43201154
22661,орауыш,0,3,0,0,0,1,0,6,1.0,0.24993436,0.30733612,0.25956017
22662,ордер,0,1,0,0,3,0,0,5,1.0,0.19371206,0.22942604,0.22339727
22663,орынжай,0,4,0,0,0,0,0,7,2.0,0.34897524,0.40933442,0.36520168
22664,оспақ,0,0,2,0,0,2,0,5,1.0,0.33348402,0.37129351,0.36697245
22665,отындық,0,0,4,0,0,0,0,7,2.0,0.41878092,0.47651654,0.402889
22666,отын-су,0,0,0,0,0,4,0,7,2.0,0.340651,0.3775561,0.35742426
22667,отырғыш,3,0,0,1,0,0,0,7,2.0,0.41343054,0.4607745,0.41442552
22668,өзбек-қазақ,3,0,0,0,0,1,0,11,3.0,0.36862993,0.39135796,0.40230706
22669,өзбекше,4,0,0,0,0,0,0,7,2.0,0.30314788,0.27826977,0.26998743
22670,өзгешерек,0,0,0,2,0,2,0,9,2.0,0.50879073,0.5483016,0.5437817
22671,өзен-су,0,0,0,1,0,3,0,7,2.0,0.38467383,0.38264835,0.39497185
22672,өзімізбен-өзіміз,0,0,0,1,0,3,0,16,4.0,0.4227291,0.42088002,0.41998795
22673,өйтіп-бүйтіп,0,0,3,0,0,1,0,12,3.0,0.4353597,0.42037573,0.40817943
22674,өкпелесу,3,0,0,1,0,0,0,8,2.0,0.4505003,0.5185129,0.5011473
22675,өкпелету,4,0,0,0,0,0,0,8,2.0,0.44742188,0.50435585,0.50020736
22676,өкшелі,3,0,0,1,0,0,0,6,1.0,0.30414307,0.34068468,0.38238814
22677,өкіріп-бақырыбу,0,0,0,0,0,4,0,15,4.0,0.22849758,0.18047878,0.109418154
22678,өлара,0,0,0,0,0,4,0,5,1.0,0.2722678,0.25447872,0.2787998
22679,өлең-тақпақ,4,0,0,0,0,0,0,11,3.0,0.5433129,0.5733316,0.5533221
22680,өлермендік,0,0,0,4,0,0,0,10,3.0,0.48980492,0.54496247,0.55628234
22681,өлкетанушы,3,0,0,1,0,0,0,10,3.0,0.24193664,0.27187678,0.25935775
22682,өлместік,0,0,1,0,0,3,0,8,2.0,0.50405926,0.5965103,0.57272506
22683,өндірістік-технологиялық,0,0,0,0,0,4,0,24,4.0,0.3938601,0.43624878,0.40595356
22684,өндірісші,0,0,0,0,0,4,0,9,2.0,0.3683668,0.40671834,0.35269958
22685,өнеге-үлгі,0,0,1,0,0,3,0,10,3.0,0.4454584,0.55084294,0.5031623
22686,өнер-ғылым,1,0,0,0,0,3,0,10,3.0,0.48366475,0.5502307,0.51111794
22687,өркениеттілік,0,0,0,1,0,3,0,13,4.0,0.36067232,0.44821057,0.4278767
22688,өрме,0,0,1,0,0,3,0,4,1.0,0.34453157,0.3662201,0.34445277
22689,өсекшіл,0,0,0,2,0,2,0,7,2.0,0.3564921,0.43337357,0.45880017
22690,өсиетті,0,0,0,0,0,4,0,7,2.0,0.3451131,0.408882,0.33787066
22691,өтемпаздық,0,0,0,0,0,4,0,10,3.0,0.26963797,0.36935207,0.37449715
22692,өтер-өтпесте,0,0,0,0,0,4,0,12,3.0,0.40521204,0.37200707,0.3386841
22693,өтірік-шын,0,0,0,1,0,3,0,10,3.0,0.32070258,0.37734708,0.3613881
22694,пайымдама,0,0,0,0,0,4,0,9,2.0,0.32561815,0.39126268,0.3471557
22695,палеогеография,4,0,0,0,0,0,0,14,4.0,0.25741342,0.30631775,0.32079616
22696,панисламизм,3,0,0,0,0,1,0,11,3.0,0.1837356,0.26325086,0.32349
22697,панно,3,0,0,0,0,1,0,5,1.0,0.046600744,0.033671513,0.022614213
22698,пантүрікшіл,0,0,0,0,0,4,0,11,3.0,0.30307505,0.37718835,0.39767122
22699,паңдану,0,0,0,1,1,2,0,7,2.0,0.22944093,0.29668844,0.2852747
22700,парагонимоз,4,0,0,0,0,0,0,11,3.0,0.42911586,0.50121856,0.5033258
22701,параллельді,4,0,0,0,0,0,0,11,3.0,0.2512435,0.2977871,0.30770528
22702,паремия,0,0,0,0,0,4,0,7,2.0,0.3747776,0.42868522,0.41309997
22703,паремиялық,0,0,0,0,0,4,0,10,3.0,0.35247105,0.4013719,0.42086598
22704,паритет,0,0,0,0,0,4,0,7,2.0,0.30191642,0.36629146,0.3065919
22705,паркет,3,0,0,0,0,1,0,6,1.0,0.3044945,0.34332854,0.2880504
22706,парламентарий,0,0,0,0,0,4,0,13,4.0,0.37918577,0.38692373,0.34055087
22707,паромдық,0,0,0,0,0,4,0,8,2.0,0.36052066,0.42038056,0.41062525
22708,парсылық,1,0,0,2,0,1,0,8,2.0,0.28597668,0.36617726,0.354311
22709,партеногенез,4,0,0,0,0,0,0,12,3.0,0.23753701,0.25099084,0.23229174
22710,пасха,2,0,0,0,0,2,0,5,1.0,0.1287939,0.12057213,0.04416812
22711,патефон,0,0,0,0,0,4,0,7,2.0,0.31214732,0.33140236,0.29863697
22712,патшағар,0,0,0,3,1,0,0,8,2.0,0.42952535,0.4606608,0.4704797
22713,патшағар,0,0,0,3,1,0,0,8,2.0,0.42952535,0.4606608,0.4704797
22714,патшағар,0,0,1,0,0,1,0,8,2.0,0.42952535,0.4606608,0.4704797
22715,патшағар,0,0,1,0,0,1,0,8,2.0,0.42952535,0.4606608,0.4704797
22716,пектин,4,0,0,0,0,0,0,6,1.0,0.2119158,0.22239646,0.16218653
22717,периодсыз,4,0,0,0,0,0,0,9,2.0,0.25309497,0.28831366,0.268761
22718,пермутит,4,0,0,0,0,0,0,8,2.0,0.40763214,0.47035226,0.4983997
22719,пернелеу,1,0,0,0,0,3,0,8,2.0,0.34156102,0.37402996,0.3700472
22720,пернелі,2,0,0,0,0,2,0,7,2.0,0.33687577,0.34176832,0.3363186
22721,перцепция,0,0,0,0,0,4,0,9,2.0,0.18786532,0.23734143,0.17246684
22722,пиктографиялық,3,0,0,0,0,1,0,14,4.0,0.31061873,0.33737296,0.33969727
22723,пингвин,4,0,0,0,0,0,0,7,2.0,0.23009205,0.20246218,0.17338468
22724,планетарлық,3,0,0,0,0,1,0,11,3.0,0.34838116,0.38936096,0.4147663
22725,планиметр,4,0,0,0,0,0,0,9,2.0,0.36723956,0.37965316,0.34920198
22726,платиналық,4,0,0,0,0,0,0,10,3.0,0.24496971,0.29626325,0.31234324
22727,плацдарм,0,0,0,0,0,4,0,8,2.0,0.19644332,0.26677376,0.22938497
22728,плацента,4,0,0,0,0,0,0,8,2.0,0.22770359,0.26678306,0.24085803
22729,плеер,2,0,0,0,1,1,0,5,1.0,-0.0721704,-0.07543665,-0.08606324
22730,пломба,0,0,0,0,0,4,0,6,1.0,0.23842221,0.2637782,0.21143295
22731,плюралистік,0,0,0,0,0,4,0,11,3.0,0.29910147,0.4028687,0.42378303
22732,полиграфкомбинат,3,0,0,0,0,1,0,16,4.0,0.23870374,0.2778105,0.2963823
22733,политенді,4,0,0,0,0,0,0,9,2.0,0.21635194,0.25764686,0.25548932
22734,полиэтникалық,1,0,0,0,0,3,0,13,4.0,0.351638,0.44853455,0.46792072
22735,полярсыз,4,0,0,0,0,0,0,8,2.0,0.31210944,0.3655168,0.37089846
22736,пора-пора,0,0,0,0,0,4,0,9,2.0,0.44757926,0.5307215,0.53328145
22737,портвейн,0,0,0,4,0,0,0,8,2.0,0.2976249,0.34850904,0.2853903
22738,порция,3,0,0,0,0,1,0,6,1.0,0.3383647,0.30148998,0.19595417
22739,постиндустриялық,0,0,0,0,0,4,0,16,4.0,0.3855033,0.45287195,0.47046426
22740,предикаттық,0,0,0,0,0,4,0,11,3.0,0.34745982,0.43299714,0.41743764
22741,преферанс,0,0,0,0,0,4,0,9,2.0,0.29519024,0.33757597,0.2882747
22742,прецеденттік,0,0,0,0,0,4,0,12,3.0,0.3146723,0.42081216,0.4340031
22743,приоритет,0,0,0,0,0,4,0,9,2.0,0.19414423,0.28374064,0.25111538
22744,пролетарлық,1,0,0,0,0,3,0,11,3.0,0.3039876,0.37029797,0.4114108
22745,протестант,0,0,0,0,0,4,0,10,3.0,0.16859977,0.2091869,0.19589706
22746,психоневрология,0,4,0,0,0,0,0,15,4.0,0.33622864,0.34649023,0.30977026
22747,пунктуациялық,0,0,0,0,0,4,0,13,4.0,0.40797302,0.45652083,0.43468282
22748,пысықтауыштық,0,0,0,0,0,4,0,13,4.0,0.358102,0.43879873,0.42059237
22749,пыш,0,0,2,0,2,0,0,3,0.0,-0.16012372,-0.185302,-0.17859563
22750,пікірлеу,0,0,0,0,0,4,0,8,2.0,0.4405361,0.49757552,0.50406164
22751,пірәндік,0,0,4,0,0,0,0,8,2.0,0.52932674,0.5380276,0.46962586
22752,радиобағдарлама,0,2,0,0,0,2,0,15,4.0,0.2702495,0.2843543,0.23658818
22753,радиокомпозиция,3,1,0,0,0,0,0,15,4.0,0.22339565,0.26800847,0.30049515
22754,радио-телевизия,3,0,0,0,0,1,0,15,4.0,0.2966223,0.3234534,0.3329675
22755,райхан,0,0,4,0,0,0,0,6,1.0,0.25263515,0.21722476,0.18192308
22756,ракетка,0,0,0,0,0,4,0,7,2.0,0.1951687,0.20148478,0.17819779
22757,растама,1,1,0,0,0,2,0,7,2.0,0.2928325,0.35167703,0.2814508
22758,рауандау,4,0,0,0,0,0,0,8,2.0,0.45410326,0.5128841,0.5100242
22759,реакциялық,0,0,0,2,0,2,0,10,3.0,0.30832255,0.40487477,0.35783178
22760,регистрлеу,0,4,0,0,0,0,0,10,3.0,0.44256422,0.4649282,0.47194833
22761,рейнджер,0,0,0,2,0,2,0,8,2.0,0.32313916,0.34995332,0.32660422
22762,реквизит,1,1,0,0,0,2,0,8,2.0,0.2560286,0.27986416,0.21580362
22763,ректификация,4,0,0,0,0,0,0,12,3.0,0.22714604,0.25677136,0.22548631
22764,реңді,0,0,0,0,0,4,0,5,1.0,0.2913781,0.3532195,0.32761177
22765,репатриация,0,2,0,0,0,2,0,11,3.0,0.29858628,0.36692455,0.3399006
22766,реставрациялау,0,1,0,3,0,0,0,14,4.0,0.24363536,0.26341063,0.230723
22767,ресторатор,0,0,0,0,0,4,0,10,3.0,0.32887173,0.37813127,0.29869103
22768,рефлексия,0,0,0,0,0,4,0,9,2.0,0.27444676,0.3043766,0.26289263
22769,реформаторлық,2,0,0,0,0,2,0,13,4.0,0.32684645,0.4113065,0.4458947
22770,роман-диалог,1,0,0,0,0,3,0,12,3.0,0.4144169,0.47689453,0.41985923
22771,роман-дилогия,4,0,0,0,0,0,0,13,4.0,0.3231928,0.35858545,0.32594022
22772,роман-хамса,2,0,0,0,0,2,0,11,3.0,0.37822497,0.4165974,0.39546233
22773,роман-хроника,1,0,0,0,0,3,0,13,4.0,0.35513186,0.4073535,0.3784794
22774,ру-тайпалық,0,0,0,0,0,4,0,11,3.0,0.33930567,0.39038107,0.3833495
22775,рухани-танымдық,0,0,0,1,0,3,0,15,4.0,0.4349675,0.53591704,0.50119525
22776,руханияттық,0,0,0,0,0,4,0,11,3.0,0.46065056,0.5803715,0.57669127
22777,сағыр,1,0,0,0,0,3,0,5,1.0,0.43130708,0.47179824,0.5047526
22778,сайғақ,0,1,0,0,0,3,0,6,1.0,0.41362244,0.4883565,0.50526595
22779,сайлауыт,0,0,0,0,0,4,0,8,2.0,0.4259889,0.47378355,0.44686916
22780,сайлы,1,0,0,0,0,3,0,5,1.0,0.44991934,0.46550685,0.48385134
22781,саксофон,2,0,0,0,0,2,0,8,2.0,0.230829,0.23165497,0.18540998
22782,сақадай-сай,0,0,0,0,0,4,0,11,3.0,0.28292158,0.32655293,0.31500247
22783,сақал-мұртты,0,0,0,0,0,4,0,12,3.0,0.33411616,0.37216568,0.39146173
22784,сақалсыз,0,0,0,1,0,3,0,8,2.0,0.4623795,0.52663827,0.5421547
22785,сақию,0,0,0,0,0,4,0,5,1.0,0.28000626,0.2804828,0.26412973
22786,сақтандырғыш,0,4,0,0,0,0,0,12,3.0,0.3528713,0.40663007,0.3565495
22787,салафизм,0,0,0,0,4,0,0,8,2.0,0.32440323,0.4031196,0.39013392
22788,салғырттану,4,0,0,0,0,0,0,11,3.0,0.45608646,0.52746415,0.5378995
22789,салмақсыздық,4,0,0,0,0,0,0,12,3.0,0.37080687,0.40525317,0.35093755
22790,салықшы,0,0,0,1,0,3,0,7,2.0,0.3350722,0.42464706,0.42495647
22791,салыстырмалық,3,0,0,0,0,1,0,13,4.0,0.32510212,0.39616552,0.39798176
22792,салыстырмалылық,0,1,0,0,0,3,1,15,4.0,0.29432347,0.3472798,0.31703362
22793,самбырлау,0,0,1,2,0,1,0,9,2.0,0.4511954,0.50706166,0.50748676
22794,санация,1,0,0,0,0,3,0,7,2.0,0.31702808,0.3556248,0.29499176
22795,санэпидемстанция,0,0,0,0,1,3,0,16,4.0,0.36335722,0.40100488,0.34682822
22796,саң,0,0,0,2,0,2,0,3,0.0,0.10258776,0.08035232,0.105944864
22797,саңғырық,2,0,0,0,0,2,0,8,2.0,0.47770867,0.5276219,0.50976366
22798,сапер,1,0,0,0,0,3,0,5,1.0,0.042094346,0.07303396,0.044223573
22799,саптізбек,0,0,0,0,0,4,0,9,2.0,0.511302,0.58403915,0.5392732
22800,сарыбас,0,0,3,1,0,0,0,7,2.0,0.34847555,0.41973543,0.46391645
22801,сарыл,0,0,1,0,0,3,0,5,1.0,0.5031709,0.54797965,0.53705883
22802,сасыңқырау,0,0,1,0,3,0,0,10,3.0,0.49527723,0.5320064,0.54236495
22803,саттыру,0,0,0,0,0,4,0,7,2.0,0.38118464,0.4109195,0.37452662
22804,сауалнама-өтініш,0,3,0,0,0,1,0,16,4.0,0.41585228,0.45404613,0.35383683
22805,сауда-өнеркәсіп,0,0,0,0,0,4,0,15,4.0,0.30605513,0.34536007,0.31782037
22806,саумалау,0,0,0,0,0,4,0,8,2.0,0.41596508,0.47762898,0.47128806
22807,саяси-демократиялық,0,0,0,0,0,4,0,19,4.0,0.46180958,0.5575617,0.57368267
22808,саяси-идеологиялық,2,0,0,0,0,2,0,18,4.0,0.37078965,0.480209,0.50223917
22809,саяси-шаруашылық,0,0,0,0,0,4,0,16,4.0,0.42043048,0.510777,0.5023173
22810,сәлем-сауқат,0,0,0,0,0,4,0,12,3.0,0.39526892,0.45182928,0.39626348
22811,сеанс,0,2,0,0,2,0,0,5,1.0,0.16533919,0.092672236,0.07394576
22812,себезгілеу,0,0,0,1,0,3,0,10,3.0,0.5390028,0.5625687,0.5493277
22813,себелету,4,0,0,0,0,0,0,8,2.0,0.47955725,0.525743,0.48329347
22814,сегізкөз,3,0,0,0,0,1,0,8,2.0,0.21711965,0.18663879,0.20079452
22815,секстант,4,0,0,0,0,0,0,8,2.0,0.33389616,0.30483687,0.2825175
22816,секуляризм,2,0,0,2,0,0,0,10,3.0,0.40715298,0.5074402,0.50860137
22817,секулярист,0,0,0,4,0,0,0,10,3.0,0.44138977,0.5115489,0.48328808
22818,селкілдек,4,0,0,0,0,0,0,9,2.0,0.4480927,0.4840766,0.5101841
22819,селсоқ,2,0,0,0,0,2,0,6,1.0,0.16572058,0.19539163,0.21166058
22820,семсердей,2,0,0,0,0,2,0,9,2.0,0.5099442,0.56249166,0.5237471
22821,семьялық,1,0,0,0,0,3,0,8,2.0,0.3964714,0.4458439,0.4200386
22822,сенбі-жексенбі,0,0,0,0,0,4,0,14,4.0,0.4678914,0.43033388,0.3606381
22823,сенгіштік,0,0,0,0,1,3,0,9,2.0,0.41089645,0.48619023,0.46186963
22824,серверлік,0,4,0,0,0,0,0,9,2.0,0.2688434,0.30705374,0.3002748
22825,серіппелі,1,0,1,0,0,2,0,9,2.0,0.2904177,0.3457023,0.34914184
22826,синдиотактикалық,4,0,0,0,0,0,0,16,4.0,0.48542377,0.55938196,0.5247558
22827,синтаксема,0,0,0,0,0,4,0,10,3.0,0.21473381,0.28088087,0.25278902
22828,синтепон,4,0,0,0,0,0,0,8,2.0,0.42195204,0.46427587,0.41416025
22829,сипап-сезу,4,0,0,0,0,0,0,10,3.0,0.5616714,0.61812407,0.6081505
22830,сипасу,0,0,1,0,0,3,0,6,1.0,0.445586,0.50685066,0.48139653
22831,сипаттық,2,0,0,0,0,2,0,8,2.0,0.39271322,0.48409188,0.47509488
22832,сиясауыт,1,0,0,3,0,0,0,8,2.0,0.25625795,0.30979136,0.30906516
